,pref,non_pref
51411,11,2
51412,11,14
51413,24,5
51414,36,17
51415,100,16
51416,46,1
51417,7,28
51418,25,17
51419,26,10
51420,26,100
51421,8,11
51422,6,19
51423,27,12
51424,55,43
51425,5,21
51426,35,51
51427,100,29
51428,12,24
51429,1,4
51430,27,2
51431,31,29
51432,54,28
51433,15,66
51434,9,43
51435,13,24
51436,64,36
51437,37,74
51438,18,45
51439,8,33
51440,61,71
51441,15,32
51442,36,22
51443,38,18
51444,92,17
51445,18,14
51446,47,87
51447,19,17
51448,3,17
51449,76,1
51450,2,42
51451,52,26
51452,40,60
51453,100,6
51454,25,7
51455,6,4
51456,1,17
51457,26,7
51458,24,5
51459,21,41
51460,1,100
51461,6,25
51462,3,94
51463,12,31
51464,8,20
51465,25,28
51466,4,3
51467,10,13
51468,37,9
51469,10,5
51470,23,4
51471,13,30
51472,3,6
51473,18,12
51474,5,8
51475,5,17
51476,20,35
51477,60,14
51478,14,25
51479,34,5
51480,40,2
51481,7,100
51482,2,24
51483,13,36
51484,100,23
51485,27,61
51486,9,1
51487,16,31
51488,100,68
51489,100,56
51490,10,7
51491,24,10
51492,4,60
51493,11,43
51494,2,7
51495,8,69
51496,2,96
51497,7,45
51498,31,14
51499,16,25
51500,59,48
51501,28,18
51502,83,63
51503,15,6
51504,11,60
51505,16,21
51506,28,3
51507,20,15
51508,63,13
51509,22,32
51510,2,32
51511,30,50
51512,9,2
51513,26,28
51514,44,26
51515,3,5
51516,42,17
51517,6,14
51518,28,58
51519,2,24
51520,65,30
51521,1,29
51522,9,2
51523,6,10
51524,10,73
51525,15,80
51526,9,16
51527,100,10
51528,46,17
51529,26,7
51530,11,17
51531,16,86
51532,30,24
51533,20,6
51534,6,5
51535,19,9
51536,13,15
51537,48,9
51538,14,17
51539,21,60
51540,8,25
51541,2,18
51542,28,16
51543,1,55
51544,2,100
51545,11,12
51546,44,25
51547,1,14
51548,16,23
51549,76,31
51550,16,14
51551,21,33
51552,3,30
51553,1,40
51554,5,1
51555,6,14
51556,7,13
51557,2,23
51558,14,49
51559,4,2
51560,27,10
51561,15,6
51562,60,19
51563,10,7
51564,14,39
51565,4,13
51566,76,56
51567,5,44
51568,10,16
51569,19,5
51570,15,35
51571,71,37
51572,20,7
51573,36,13
51574,52,44
51575,59,39
51576,17,16
51577,19,12
51578,10,1
51579,26,9
51580,3,40
51581,6,27
51582,11,33
51583,100,16
51584,63,26
51585,25,60
51586,9,20
51587,7,45
51588,20,90
51589,53,13
51590,21,2
51591,51,7
51592,2,69
51593,4,19
51594,11,24
51595,59,3
51596,1,17
51597,13,9
51598,8,29
51599,27,7
51600,28,39
51601,8,5
51602,50,66
51603,16,51
51604,32,1
51605,7,14
51606,14,10
51607,34,85
51608,2,21
51609,21,17
51610,3,46
51611,23,97
51612,72,7
51613,10,15
51614,40,63
51615,10,1
51616,41,79
51617,38,11
51618,19,1
51619,4,43
51620,20,24
51621,60,7
51622,37,60
51623,18,29
51624,11,7
51625,10,1
51626,44,46
51627,11,17
51628,24,6
51629,40,41
51630,22,67
51631,67,2
51632,100,19
51633,8,1
51634,3,36
51635,17,100
51636,100,12
51637,30,34
51638,53,100
51639,11,53
51640,43,17
51641,49,78
51642,1,36
51643,53,41
51644,6,8
51645,11,29
51646,13,7
51647,5,43
51648,24,50
51649,26,54
51650,8,66
51651,97,52
51652,9,28
51653,1,16
51654,58,64
51655,9,46
51656,36,29
51657,47,59
51658,59,38
51659,27,25
51660,74,30
51661,17,100
51662,71,32
51663,27,13
51664,88,17
51665,11,25
51666,1,48
51667,23,33
51668,79,28
51669,11,58
51670,31,3
51671,12,37
51672,21,29
51673,100,12
51674,39,61
51675,29,23
51676,24,7
51677,11,52
51678,31,28
51679,2,6
51680,12,45
51681,22,13
51682,3,51
51683,19,10
51684,4,23
51685,21,14
51686,8,30
51687,100,50
51688,16,3
51689,11,24
51690,11,27
51691,8,100
51692,22,46
51693,34,14
51694,23,1
51695,43,4
51696,14,3
51697,3,41
51698,7,28
51699,20,100
51700,37,7
51701,22,62
51702,6,21
51703,100,18
51704,4,32
51705,2,64
51706,20,17
51707,13,34
51708,7,14
51709,8,60
51710,26,100
51711,4,6
51712,99,27
51713,61,64
51714,3,13
51715,26,3
51716,41,16
51717,15,10
51718,41,21
51719,54,24
51720,12,26
51721,9,38
51722,18,56
51723,27,2
51724,64,6
51725,32,53
51726,28,12
51727,41,16
51728,23,48
51729,26,42
51730,37,5
51731,12,33
51732,9,10
51733,8,100
51734,37,75
51735,8,78
51736,30,35
51737,8,24
51738,13,33
51739,11,52
51740,46,13
51741,100,39
51742,7,5
51743,11,38
51744,13,25
51745,13,24
51746,27,72
51747,30,19
51748,63,7
51749,47,82
51750,11,28
51751,22,1
51752,1,15
51753,11,10
51754,25,4
51755,15,2
51756,20,17
51757,14,51
51758,44,23
51759,51,78
51760,4,85
51761,25,50
51762,25,59
51763,37,3
51764,64,50
51765,18,71
51766,100,5
51767,2,10
51768,13,3
51769,11,100
51770,73,15
51771,13,12
51772,15,35
51773,25,2
51774,17,34
51775,5,71
51776,20,41
51777,34,14
51778,6,36
51779,33,58
51780,7,35
51781,11,8
51782,47,51
51783,10,84
51784,17,30
51785,11,31
51786,51,2
51787,99,15
51788,29,39
51789,51,18
51790,38,31
51791,36,33
51792,25,17
51793,22,28
51794,84,17
51795,8,4
51796,19,57
51797,22,20
51798,6,24
51799,82,11
51800,13,57
51801,25,64
51802,16,74
51803,16,75
51804,21,25
51805,14,28
51806,25,58
51807,15,47
51808,13,36
51809,7,6
51810,21,34
51811,21,10
51812,76,67
51813,79,5
51814,1,18
51815,2,10
51816,2,40
51817,18,15
51818,15,27
51819,32,90
51820,61,71
51821,46,100
51822,5,7
51823,61,11
51824,26,7
51825,6,22
51826,8,22
51827,6,7
51828,3,39
51829,27,8
51830,6,12
51831,11,38
51832,68,4
51833,49,53
51834,31,42
51835,3,34
51836,19,79
51837,14,27
51838,10,14
51839,3,69
51840,64,39
51841,13,14
51842,17,27
51843,8,16
51844,79,76
51845,10,40
51846,3,21
51847,19,3
51848,13,24
51849,34,96
51850,25,24
51851,47,14
51852,43,32
51853,48,77
51854,9,6
51855,13,7
51856,37,3
51857,5,100
51858,26,25
51859,5,30
51860,20,10
51861,55,38
51862,40,13
51863,25,50
51864,21,47
51865,36,10
51866,56,28
51867,62,28
51868,56,16
51869,19,14
51870,30,21
51871,47,16
51872,10,4
51873,100,12
51874,54,81
51875,56,57
51876,9,31
51877,1,7
51878,11,77
51879,58,64
51880,32,7
51881,70,38
51882,100,67
51883,67,64
51884,40,46
51885,15,26
51886,54,31
51887,23,49
51888,1,38
51889,1,17
51890,1,23
51891,4,80
51892,9,60
51893,2,12
51894,26,19
51895,43,18
51896,1,54
51897,13,24
51898,11,16
51899,3,6
51900,4,53
51901,8,20
51902,20,49
51903,8,22
51904,100,5
51905,53,17
51906,66,40
51907,33,24
51908,13,10
51909,8,45
51910,4,12
51911,3,66
51912,4,17
51913,19,27
51914,17,2
51915,34,48
51916,3,38
51917,13,21
51918,100,17
51919,29,3
51920,87,1
51921,50,20
51922,52,8
51923,2,21
51924,2,25
51925,10,8
51926,100,1
51927,21,62
51928,13,70
51929,13,52
51930,5,15
51931,14,38
51932,2,100
51933,14,18
51934,47,73
51935,31,9
51936,2,38
51937,10,21
51938,53,70
51939,3,40
51940,31,43
51941,39,52
51942,4,65
51943,6,14
51944,11,17
51945,61,6
51946,13,28
51947,75,18
51948,9,86
51949,33,36
51950,22,41
51951,94,77
51952,47,50
51953,47,3
51954,36,7
51955,11,27
51956,19,20
51957,37,44
51958,13,28
51959,14,4
51960,54,33
51961,50,29
51962,21,34
51963,27,29
51964,3,28
51965,22,6
51966,8,42
51967,7,8
51968,3,22
51969,5,12
51970,18,49
51971,15,33
51972,15,6
51973,16,64
51974,27,4
51975,61,45
51976,27,32
51977,23,28
51978,74,13
51979,100,1
51980,26,51
51981,20,37
51982,1,9
51983,58,20
51984,12,96
51985,23,15
51986,7,17
51987,13,30
51988,6,61
51989,31,8
51990,6,38
51991,6,28
51992,8,48
51993,1,9
51994,8,36
51995,13,76
51996,7,67
51997,2,34
51998,100,22
51999,4,49
52000,58,34
52001,9,22
52002,21,75
52003,28,1
52004,13,56
52005,11,19
52006,59,62
52007,53,22
52008,1,30
52009,20,53
52010,37,29
52011,1,3
52012,19,24
52013,72,36
52014,20,28
52015,3,84
52016,22,14
52017,51,23
52018,26,5
52019,20,27
52020,8,23
52021,5,16
52022,21,97
52023,51,23
52024,26,100
52025,7,16
52026,66,14
52027,4,6
52028,54,84
52029,41,1
52030,1,5
52031,39,55
52032,11,13
52033,34,23
52034,19,18
52035,56,17
52036,100,4
52037,28,5
52038,8,27
52039,14,46
52040,76,20
52041,6,57
52042,8,46
52043,100,87
52044,12,40
52045,30,47
52046,2,63
52047,24,41
52048,9,31
52049,4,88
52050,2,15
52051,22,10
52052,22,24
52053,4,9
52054,20,54
52055,100,54
52056,56,28
52057,8,7
52058,76,56
52059,6,39
52060,11,9
52061,13,64
52062,32,18
52063,47,55
52064,19,15
52065,5,82
52066,16,13
52067,20,9
52068,26,38
52069,7,31
52070,16,15
52071,2,12
52072,25,6
52073,2,45
52074,10,5
52075,2,6
52076,37,72
52077,12,23
52078,23,4
52079,15,63
52080,34,9
52081,13,71
52082,55,24
52083,26,10
52084,14,1
52085,100,12
52086,30,26
52087,15,28
52088,8,58
52089,24,21
52090,81,14
52091,23,29
52092,9,100
52093,71,8
52094,3,40
52095,9,100
52096,30,56
52097,100,20
52098,30,34
52099,3,28
52100,37,64
52101,39,22
52102,2,1
52103,3,67
52104,22,7
52105,23,39
52106,100,25
52107,60,49
52108,57,40
52109,34,30
52110,40,2
52111,2,31
52112,26,9
52113,13,14
52114,27,4
52115,28,56
52116,1,32
52117,31,74
52118,23,28
52119,6,87
52120,32,25
52121,31,26
52122,22,55
52123,19,37
52124,43,16
52125,2,50
52126,8,11
52127,32,6
52128,8,23
52129,12,23
52130,96,48
52131,2,4
52132,20,3
52133,10,30
52134,1,17
52135,3,14
52136,12,42
52137,100,9
52138,100,98
52139,44,70
52140,13,56
52141,60,26
52142,26,36
52143,100,2
52144,41,33
52145,18,22
52146,5,47
52147,56,11
52148,31,12
52149,5,1
52150,21,22
52151,19,27
52152,19,47
52153,2,52
52154,31,34
52155,100,94
52156,2,6
52157,14,17
52158,1,5
52159,26,51
52160,8,48
52161,9,32
52162,39,83
52163,29,1
52164,16,32
52165,72,96
52166,93,38
52167,7,4
52168,14,39
52169,17,62
52170,29,32
52171,5,27
52172,53,25
52173,28,55
52174,18,1
52175,17,22
52176,36,16
52177,32,45
52178,23,17
52179,6,53
52180,22,3
52181,22,18
52182,2,11
52183,21,38
52184,9,18
52185,26,3
52186,25,28
52187,84,5
52188,30,86
52189,24,26
52190,19,57
52191,12,51
52192,59,3
52193,31,9
52194,5,6
52195,18,20
52196,30,72
52197,6,41
52198,16,77
52199,1,100
52200,70,21
52201,8,5
52202,4,12
52203,66,45
52204,2,46
52205,5,2
52206,13,35
52207,36,39
52208,3,21
52209,8,100
52210,38,14
52211,26,35
52212,26,46
52213,27,5
52214,14,96
52215,25,10
52216,6,92
52217,24,21
52218,41,72
52219,19,55
52220,9,23
52221,36,14
52222,23,13
52223,19,98
52224,100,16
52225,18,16
52226,6,71
52227,19,25
52228,15,3
52229,4,49
52230,19,61
52231,1,28
52232,9,15
52233,6,27
52234,10,39
52235,35,24
52236,72,45
52237,49,3
52238,36,27
52239,38,17
52240,9,8
52241,6,50
52242,4,88
52243,26,7
52244,87,35
52245,41,17
52246,10,40
52247,34,30
52248,33,3
52249,19,65
52250,31,5
52251,1,100
52252,27,28
52253,18,31
52254,18,10
52255,5,10
52256,2,51
52257,43,3
52258,27,55
52259,25,21
52260,45,12
52261,24,51
52262,2,77
52263,3,49
52264,27,75
52265,1,8
52266,72,47
52267,4,10
52268,3,32
52269,20,9
52270,50,17
52271,19,3
52272,8,18
52273,11,26
52274,51,33
52275,41,40
52276,1,23
52277,27,3
52278,1,18
52279,18,100
52280,47,21
52281,15,4
52282,2,47
52283,10,29
52284,33,16
52285,17,52
52286,100,12
52287,23,18
52288,14,17
52289,19,3
52290,13,15
52291,45,48
52292,13,24
52293,38,24
52294,5,15
52295,2,3
52296,63,35
52297,100,38
52298,4,19
52299,19,31
52300,41,29
52301,7,28
52302,20,21
52303,29,4
52304,1,83
52305,10,89
52306,21,34
52307,5,29
52308,6,38
52309,18,66
52310,15,14
52311,21,85
52312,4,29
52313,5,85
52314,4,16
52315,2,16
52316,3,59
52317,69,20
52318,5,8
52319,23,3
52320,14,66
52321,7,28
52322,1,27
52323,2,89
52324,3,16
52325,70,31
52326,15,25
52327,19,18
52328,7,17
52329,1,19
52330,16,45
52331,100,50
52332,7,26
52333,40,35
52334,38,12
52335,6,16
52336,10,39
52337,11,78
52338,32,27
52339,1,75
52340,9,26
52341,23,49
52342,13,31
52343,12,8
52344,9,14
52345,30,59
52346,3,42
52347,65,8
52348,19,16
52349,13,16
52350,50,25
52351,3,12
52352,9,16
52353,27,9
52354,71,3
52355,50,23
52356,19,23
52357,64,16
52358,11,21
52359,54,40
52360,22,50
52361,59,21
52362,28,7
52363,44,38
52364,21,5
52365,30,19
52366,100,24
52367,22,5
52368,14,30
52369,100,2
52370,100,52
52371,2,51
52372,10,44
52373,8,77
52374,13,9
52375,11,4
52376,1,28
52377,10,2
52378,59,17
52379,29,1
52380,39,22
52381,16,52
52382,28,55
52383,26,100
52384,10,8
52385,4,38
52386,11,17
52387,42,49
52388,15,16
52389,63,7
52390,22,35
52391,38,10
52392,45,29
52393,57,10
52394,9,58
52395,10,15
52396,1,17
52397,39,30
52398,14,38
52399,100,73
52400,8,4
52401,2,73
52402,2,4
52403,44,26
52404,14,34
52405,34,79
52406,44,13
52407,25,38
52408,3,53
52409,8,6
52410,22,46
52411,16,48
52412,11,20
52413,35,56
52414,2,16
52415,27,4
52416,19,38
52417,100,50
52418,11,61
52419,8,9
52420,76,63
52421,4,9
52422,56,9
52423,4,8
52424,2,26
52425,31,24
52426,48,38
52427,68,22
52428,15,23
52429,2,51
52430,7,100
52431,41,21
52432,2,31
52433,1,6
52434,6,65
52435,9,24
52436,22,5
52437,11,6
52438,30,33
52439,51,17
52440,24,14
52441,6,21
52442,54,42
52443,49,7
52444,12,15
52445,42,39
52446,35,32
52447,27,20
52448,20,16
52449,8,27
52450,1,51
52451,19,63
52452,81,12
52453,3,32
52454,34,28
52455,11,27
52456,19,39
52457,27,32
52458,10,46
52459,36,9
52460,10,73
52461,5,1
52462,35,18
52463,45,79
52464,74,14
52465,30,74
52466,25,19
52467,4,100
52468,36,20
52469,19,12
52470,100,33
52471,100,59
52472,21,6
52473,71,36
52474,36,51
52475,4,31
52476,48,4
52477,67,28
52478,31,28
52479,53,16
52480,1,39
52481,12,3
52482,72,29
52483,9,7
52484,47,40
52485,4,29
52486,2,72
52487,12,37
52488,24,17
52489,26,39
52490,17,6
52491,31,7
52492,91,60
52493,14,52
52494,1,62
52495,27,22
52496,71,13
52497,22,64
52498,41,35
52499,27,32
52500,18,16
52501,36,29
52502,20,48
52503,33,7
52504,10,19
52505,57,16
52506,41,50
52507,3,16
52508,24,45
52509,57,52
52510,3,5
52511,3,5
52512,12,22
52513,76,51
52514,21,29
52515,5,24
52516,37,4
52517,34,6
52518,1,31
52519,4,1
52520,81,11
52521,10,27
52522,6,12
52523,11,1
52524,33,6
52525,10,59
52526,31,94
52527,8,30
52528,62,89
52529,11,7
52530,100,10
52531,74,16
52532,11,23
52533,100,32
52534,61,29
52535,1,27
52536,51,9
52537,65,33
52538,8,13
52539,28,12
52540,57,53
52541,4,25
52542,9,59
52543,25,21
52544,26,50
52545,41,68
52546,7,2
52547,12,25
52548,60,18
52549,15,19
52550,21,30
52551,59,100
52552,9,49
52553,41,48
52554,33,27
52555,4,12
52556,10,25
52557,36,39
52558,73,37
52559,32,28
52560,11,18
52561,5,46
52562,2,34
52563,9,25
52564,39,7
52565,12,82
52566,15,54
52567,75,49
52568,62,17
52569,12,26
52570,27,3
52571,14,2
52572,56,15
52573,78,80
52574,5,32
52575,19,4
52576,2,29
52577,10,6
52578,27,28
52579,23,48
52580,8,34
52581,25,13
52582,16,100
52583,35,16
52584,19,2
52585,2,23
52586,17,7
52587,13,23
52588,10,36
52589,8,3
52590,4,100
52591,12,28
52592,23,85
52593,1,6
52594,64,41
52595,36,72
52596,2,4
52597,10,35
52598,15,75
52599,19,50
52600,2,21
52601,13,30
52602,1,5
52603,3,7
52604,57,7
52605,20,14
52606,52,22
52607,70,100
52608,25,29
52609,5,79
52610,10,5
52611,2,18
52612,15,12
52613,26,12
52614,3,27
52615,1,3
52616,10,31
52617,100,17
52618,26,3
52619,100,24
52620,27,55
52621,19,4
52622,1,17
52623,38,19
52624,18,11
52625,26,10
52626,16,39
52627,100,24
52628,2,7
52629,38,50
52630,14,7
52631,82,66
52632,21,28
52633,21,30
52634,51,1
52635,7,33
52636,100,7
52637,15,6
52638,12,18
52639,5,64
52640,100,7
52641,6,95
52642,47,100
52643,4,33
52644,22,41
52645,56,3
52646,10,23
52647,26,37
52648,2,84
52649,48,35
52650,30,13
52651,45,30
52652,5,12
52653,8,28
52654,23,13
52655,37,8
52656,5,2
52657,2,20
52658,2,4
52659,5,34
52660,29,84
52661,18,27
52662,3,16
52663,2,7
52664,2,22
52665,100,13
52666,5,56
52667,20,3
52668,37,28
52669,2,27
52670,26,10
52671,14,39
52672,70,45
52673,22,4
52674,85,76
52675,2,49
52676,48,21
52677,34,42
52678,26,4
52679,15,34
52680,17,83
52681,5,4
52682,4,7
52683,27,38
52684,7,63
52685,26,100
52686,6,100
52687,14,25
52688,58,8
52689,3,17
52690,51,18
52691,50,100
52692,7,16
52693,52,7
52694,64,35
52695,3,18
52696,9,13
52697,20,10
52698,16,65
52699,27,87
52700,18,32
52701,4,31
52702,8,35
52703,63,69
52704,16,9
52705,17,57
52706,20,5
52707,18,4
52708,19,18
52709,14,9
52710,10,11
52711,7,15
52712,15,42
52713,53,3
52714,8,4
52715,41,26
52716,9,68
52717,2,1
52718,14,39
52719,19,3
52720,67,26
52721,74,35
52722,2,3
52723,8,35
52724,10,36
52725,54,9
52726,32,1
52727,65,27
52728,18,63
52729,6,31
52730,21,93
52731,13,14
52732,2,3
52733,22,30
52734,1,34
52735,61,38
52736,54,3
52737,14,85
52738,22,37
52739,5,100
52740,19,10
52741,35,71
52742,22,32
52743,4,20
52744,21,8
52745,22,8
52746,21,10
52747,70,20
52748,95,32
52749,2,5
52750,100,43
52751,7,92
52752,15,12
52753,8,23
52754,16,32
52755,21,9
52756,47,41
52757,63,18
52758,34,14
52759,2,1
52760,15,8
52761,82,6
52762,64,59
52763,19,42
52764,20,4
52765,37,20
52766,13,3
52767,40,27
52768,54,73
52769,11,6
52770,35,100
52771,53,55
52772,17,35
52773,45,4
52774,45,48
52775,34,72
52776,33,6
52777,53,5
52778,3,66
52779,62,40
52780,4,35
52781,61,25
52782,4,14
52783,7,100
52784,88,29
52785,41,1
52786,13,17
52787,9,19
52788,5,37
52789,74,7
52790,30,64
52791,20,41
52792,22,51
52793,67,56
52794,54,17
52795,45,47
52796,25,24
52797,7,17
52798,100,1
52799,41,30
52800,20,95
52801,18,35
52802,38,5
52803,18,1
52804,17,39
52805,6,46
52806,4,5
52807,68,35
52808,27,98
52809,16,10
52810,13,20
52811,13,18
52812,2,27
52813,22,43
52814,8,63
52815,22,4
52816,48,5
52817,21,3
52818,19,56
52819,72,5
52820,12,45
52821,9,5
52822,100,93
52823,44,51
52824,61,4
52825,11,16
52826,28,3
52827,100,28
52828,80,3
52829,47,2
52830,2,48
52831,40,58
52832,41,25
52833,2,10
52834,15,50
52835,46,33
52836,92,16
52837,23,7
52838,100,25
52839,26,38
52840,8,34
52841,2,49
52842,31,42
52843,30,50
52844,99,28
52845,6,38
52846,20,36
52847,5,1
52848,13,14
52849,42,97
52850,20,10
52851,12,21
52852,24,3
52853,46,23
52854,4,16
52855,26,34
52856,4,21
52857,22,61
52858,8,20
52859,5,37
52860,23,30
52861,4,39
52862,17,4
52863,27,23
52864,51,4
52865,22,2
52866,10,22
52867,6,100
52868,47,72
52869,7,10
52870,15,36
52871,5,82
52872,28,42
52873,41,11
52874,1,19
52875,29,68
52876,47,35
52877,33,56
52878,14,15
52879,65,1
52880,21,27
52881,56,59
52882,9,83
52883,37,56
52884,41,13
52885,13,11
52886,14,46
52887,22,10
52888,9,22
52889,18,28
52890,25,7
52891,13,14
52892,8,29
52893,99,17
52894,1,15
52895,100,7
52896,8,37
52897,50,42
52898,6,58
52899,22,25
52900,100,40
52901,29,43
52902,13,48
52903,25,64
52904,13,18
52905,11,70
52906,76,9
52907,25,55
52908,14,52
52909,44,13
52910,11,100
52911,7,32
52912,19,24
52913,31,24
52914,58,42
52915,35,12
52916,10,46
52917,4,5
52918,6,11
52919,7,57
52920,7,29
52921,33,43
52922,12,14
52923,7,39
52924,37,14
52925,7,56
52926,82,33
52927,16,14
52928,21,29
52929,87,4
52930,21,9
52931,6,49
52932,32,98
52933,15,31
52934,8,24
52935,8,29
52936,13,58
52937,30,90
52938,74,13
52939,18,7
52940,16,11
52941,4,78
52942,19,17
52943,49,59
52944,34,51
52945,11,24
52946,55,11
52947,95,3
52948,14,4
52949,14,5
52950,61,6
52951,49,29
52952,49,32
52953,2,32
52954,8,10
52955,1,23
52956,13,1
52957,1,49
52958,13,14
52959,29,39
52960,3,7
52961,20,55
52962,87,12
52963,1,46
52964,2,14
52965,8,48
52966,45,19
52967,5,15
52968,49,11
52969,29,99
52970,34,9
52971,4,6
52972,21,9
52973,43,17
52974,2,53
52975,39,5
52976,7,58
52977,6,11
52978,51,13
52979,48,17
52980,75,7
52981,46,99
52982,20,100
52983,11,31
52984,11,60
52985,13,100
52986,4,15
52987,10,32
52988,37,96
52989,45,33
52990,21,57
52991,14,52
52992,100,23
52993,27,9
52994,10,8
52995,9,46
52996,39,21
52997,9,69
52998,33,12
52999,63,51
53000,10,72
53001,21,45
53002,11,23
53003,2,22
53004,5,44
53005,3,46
53006,42,30
53007,6,100
53008,100,10
53009,32,40
53010,22,21
53011,61,14
53012,100,16
53013,69,48
53014,24,6
53015,23,38
53016,39,22
53017,100,14
53018,11,27
53019,52,2
53020,37,33
53021,45,18
53022,25,34
53023,18,23
53024,6,40
53025,14,40
53026,13,9
53027,10,17
53028,15,40
53029,14,17
53030,36,18
53031,37,54
53032,100,27
53033,72,32
53034,8,43
53035,18,9
53036,9,83
53037,46,27
53038,12,18
53039,10,58
53040,34,11
53041,33,16
53042,38,11
53043,21,56
53044,6,53
53045,50,35
53046,35,11
53047,30,8
53048,22,12
53049,6,58
53050,1,21
53051,10,2
53052,5,99
53053,24,4
53054,8,30
53055,22,25
53056,11,7
53057,19,44
53058,24,13
53059,16,100
53060,25,53
53061,35,31
53062,18,26
53063,25,69
53064,12,98
53065,13,39
53066,100,25
53067,45,12
53068,60,7
53069,3,24
53070,4,3
53071,17,1
53072,9,52
53073,95,22
53074,4,87
53075,30,65
53076,8,40
53077,14,6
53078,45,7
53079,6,15
53080,1,5
53081,47,72
53082,3,39
53083,13,17
53084,30,6
53085,64,18
53086,7,17
53087,18,30
53088,47,29
53089,54,59
53090,22,3
53091,7,29
53092,37,14
53093,20,56
53094,46,48
53095,6,13
53096,1,23
53097,36,43
53098,16,11
53099,21,25
53100,10,58
53101,100,20
53102,9,12
53103,48,6
53104,13,17
53105,70,23
53106,33,16
53107,71,69
53108,43,100
53109,20,10
53110,10,79
53111,11,14
53112,51,7
53113,7,100
53114,9,18
53115,34,16
53116,3,10
53117,17,39
53118,13,52
53119,25,11
53120,9,47
53121,6,32
53122,10,40
53123,37,40
53124,38,10
53125,16,90
53126,6,13
53127,7,22
53128,11,10
53129,50,12
53130,7,8
53131,53,49
53132,12,69
53133,15,5
53134,37,60
53135,79,29
53136,8,33
53137,35,24
53138,10,7
53139,14,33
53140,11,12
53141,20,100
53142,19,8
53143,5,28
53144,60,6
53145,64,10
53146,44,41
53147,1,71
53148,1,20
53149,14,23
53150,57,20
53151,69,42
53152,27,23
53153,12,4
53154,85,24
53155,14,45
53156,7,16
53157,19,3
53158,21,29
53159,2,96
53160,56,49
53161,20,1
53162,37,39
53163,57,8
53164,26,12
53165,11,29
53166,10,85
53167,10,40
53168,45,16
53169,25,8
53170,57,4
53171,47,1
53172,7,16
53173,22,31
53174,17,76
53175,26,19
53176,2,30
53177,9,2
53178,2,59
53179,9,12
53180,10,80
53181,18,10
53182,9,10
53183,4,42
53184,68,7
53185,1,3
53186,8,74
53187,1,5
53188,100,50
53189,20,83
53190,13,35
53191,22,17
53192,17,62
53193,53,3
53194,9,1
53195,12,8
53196,11,40
53197,6,48
53198,3,68
53199,5,18
53200,21,10
53201,6,12
53202,8,22
53203,10,3
53204,19,31
53205,37,82
53206,44,30
53207,2,63
53208,19,49
53209,13,11
53210,36,49
53211,18,31
53212,16,74
53213,1,4
53214,31,79
53215,20,23
53216,9,52
53217,3,35
53218,51,23
53219,19,86
53220,53,78
53221,24,4
53222,8,55
53223,1,15
53224,67,23
53225,9,59
53226,27,9
53227,6,40
53228,14,37
53229,7,72
53230,30,8
53231,6,4
53232,3,10
53233,5,22
53234,9,20
53235,100,10
53236,22,67
53237,2,17
53238,2,32
53239,13,27
53240,65,25
53241,16,4
53242,40,12
53243,43,15
53244,10,6
53245,100,26
53246,20,17
53247,8,35
53248,47,32
53249,19,39
53250,37,10
53251,100,19
53252,50,55
53253,14,69
53254,11,43
53255,16,69
53256,16,17
53257,72,33
53258,24,42
53259,11,46
53260,15,6
53261,25,7
53262,31,93
53263,10,8
53264,5,52
53265,31,5
53266,16,32
53267,10,16
53268,20,14
53269,27,5
53270,27,30
53271,20,58
53272,41,38
53273,13,64
53274,26,14
53275,34,5
53276,1,8
53277,15,45
53278,93,9
53279,20,16
53280,79,15
53281,30,36
53282,19,55
53283,25,1
53284,20,3
53285,8,34
53286,51,91
53287,44,38
53288,11,16
53289,49,59
53290,1,64
53291,7,93
53292,7,53
53293,3,60
53294,60,50
53295,4,38
53296,100,36
53297,19,8
53298,99,26
53299,62,12
53300,6,46
53301,7,76
53302,79,22
53303,1,37
53304,18,39
53305,9,43
53306,60,18
53307,45,48
53308,10,12
53309,16,15
53310,4,25
53311,53,18
53312,100,18
53313,10,47
53314,15,29
53315,25,28
53316,63,20
53317,7,43
53318,40,14
53319,100,63
53320,4,35
53321,12,5
53322,2,50
53323,41,3
53324,10,52
53325,26,13
53326,70,5
53327,14,49
53328,32,75
53329,4,24
53330,39,12
53331,58,31
53332,10,3
53333,13,60
53334,77,40
53335,39,80
53336,40,23
53337,1,76
53338,32,41
53339,15,1
53340,17,19
53341,4,6
53342,5,31
53343,11,45
53344,9,45
53345,20,4
53346,34,78
53347,100,13
53348,18,36
53349,8,39
53350,29,1
53351,5,3
53352,24,27
53353,15,40
53354,28,3
53355,13,25
53356,4,80
53357,22,97
53358,11,7
53359,35,1
53360,11,20
53361,58,12
53362,26,29
53363,12,92
53364,23,58
53365,10,62
53366,37,50
53367,18,36
53368,4,3
53369,25,97
53370,44,35
53371,33,56
53372,31,100
53373,47,23
53374,15,10
53375,13,1
53376,9,27
53377,27,17
53378,50,74
53379,100,5
53380,23,14
53381,8,1
53382,6,11
53383,61,45
53384,14,2
53385,14,60
53386,15,1
53387,8,35
53388,17,32
53389,2,13
53390,19,27
53391,4,23
53392,100,35
53393,41,30
53394,17,28
53395,73,10
53396,21,38
53397,29,63
53398,7,4
53399,26,11
53400,3,19
53401,4,41
53402,4,14
53403,2,36
53404,24,10
53405,4,25
53406,13,4
53407,11,19
53408,15,39
