,pref,non_pref
10248,1,54
10249,25,7
10250,32,94
10251,1,13
10252,6,14
10253,1,20
10254,48,8
10255,38,11
10256,8,75
10257,8,25
10258,19,98
10259,3,16
10260,31,7
10261,16,26
10262,10,13
10263,4,26
10264,83,25
10265,10,26
10266,54,79
10267,47,88
10268,10,24
10269,82,87
10270,6,39
10271,7,53
10272,1,29
10273,28,31
10274,31,4
10275,21,35
10276,38,14
10277,40,69
10278,5,46
10279,68,86
10280,3,9
10281,17,12
10282,15,23
10283,20,7
10284,52,50
10285,49,11
10286,71,7
10287,36,51
10288,30,4
10289,8,90
10290,47,36
10291,1,25
10292,3,23
10293,10,20
10294,30,22
10295,10,14
10296,1,9
10297,11,46
10298,51,69
10299,20,5
10300,13,29
10301,3,18
10302,7,13
10303,25,93
10304,16,29
10305,12,13
10306,29,100
10307,65,78
10308,19,99
10309,24,77
10310,11,16
10311,27,51
10312,41,47
10313,23,18
10314,14,70
10315,11,9
10316,33,94
10317,44,18
10318,63,84
10319,13,6
10320,7,11
10321,8,2
10322,16,17
10323,14,40
10324,14,33
10325,5,21
10326,27,62
10327,11,30
10328,26,23
10329,2,13
10330,66,53
10331,26,12
10332,24,37
10333,3,72
10334,16,70
10335,23,17
10336,7,22
10337,27,96
10338,11,52
10339,15,61
10340,22,6
10341,20,83
10342,2,57
10343,11,49
10344,11,32
10345,47,30
10346,25,48
10347,46,54
10348,18,79
10349,4,12
10350,5,6
10351,48,13
10352,31,79
10353,35,59
10354,4,11
10355,23,35
10356,10,42
10357,50,80
10358,31,16
10359,12,1
10360,20,73
10361,18,40
10362,1,95
10363,14,65
10364,11,7
10365,6,9
10366,8,18
10367,28,61
10368,8,70
10369,3,29
10370,22,37
10371,6,35
10372,45,6
10373,6,5
10374,3,5
10375,10,13
10376,14,15
10377,97,41
10378,9,11
10379,17,58
10380,35,28
10381,34,36
10382,30,82
10383,6,57
10384,6,24
10385,14,16
10386,27,72
10387,15,90
10388,3,40
10389,7,17
10390,7,20
10391,3,18
10392,6,58
10393,12,19
10394,27,32
10395,1,16
10396,15,28
10397,2,59
10398,9,30
10399,4,36
10400,32,17
10401,26,30
10402,14,25
10403,77,63
10404,16,22
10405,13,16
10406,59,96
10407,27,21
10408,6,28
10409,17,8
10410,62,19
10411,47,5
10412,14,10
10413,6,29
10414,43,80
10415,5,7
10416,10,16
10417,17,18
10418,15,40
10419,13,25
10420,11,7
10421,4,25
10422,19,72
10423,56,17
10424,63,40
10425,6,29
10426,26,16
10427,2,9
10428,4,77
10429,18,77
10430,9,19
10431,22,26
10432,13,49
10433,1,20
10434,14,24
10435,11,15
10436,9,23
10437,24,32
10438,11,2
10439,4,53
10440,1,11
10441,7,54
10442,95,34
10443,16,48
10444,43,63
10445,53,2
10446,1,25
10447,15,37
10448,27,68
10449,4,92
10450,74,8
10451,58,24
10452,38,19
10453,5,26
10454,1,38
10455,3,2
10456,17,2
10457,33,11
10458,33,6
10459,2,96
10460,14,25
10461,27,15
10462,32,6
10463,45,2
10464,34,55
10465,11,64
10466,6,9
10467,10,23
10468,2,89
10469,52,21
10470,30,5
10471,28,44
10472,8,15
10473,4,72
10474,29,8
10475,4,61
10476,39,7
10477,13,43
10478,21,25
10479,23,28
10480,10,6
10481,35,8
10482,21,18
10483,10,12
10484,9,96
10485,3,15
10486,12,4
10487,17,31
10488,16,27
10489,31,36
10490,42,55
10491,9,33
10492,4,46
10493,72,90
10494,10,30
10495,14,33
10496,38,9
10497,6,31
10498,2,3
10499,14,40
10500,14,25
10501,11,19
10502,3,9
10503,2,7
10504,14,4
10505,52,70
10506,35,8
10507,21,45
10508,37,21
10509,8,27
10510,38,15
10511,1,39
10512,8,78
10513,21,31
10514,58,5
10515,5,66
10516,12,27
10517,16,59
10518,34,8
10519,38,40
10520,45,50
10521,14,61
10522,5,27
10523,18,22
10524,27,18
10525,25,16
10526,9,17
10527,5,7
10528,14,15
10529,16,22
10530,11,32
10531,42,89
10532,27,58
10533,13,62
10534,16,30
10535,4,12
10536,15,16
10537,7,91
10538,3,15
10539,1,34
10540,19,20
10541,8,32
10542,3,62
10543,11,31
10544,52,25
10545,9,10
10546,9,28
10547,80,49
10548,1,30
10549,10,97
10550,37,8
10551,4,12
10552,3,15
10553,28,52
10554,3,7
10555,40,33
10556,8,50
10557,33,24
10558,19,54
10559,41,49
10560,10,17
10561,3,6
10562,11,74
10563,10,13
10564,40,11
10565,47,45
10566,61,59
10567,37,38
10568,47,56
10569,54,28
10570,8,18
10571,3,23
10572,29,37
10573,8,25
10574,10,28
10575,4,12
10576,24,73
10577,59,29
10578,13,27
10579,11,24
10580,5,10
10581,43,63
10582,2,26
10583,46,39
10584,62,7
10585,29,2
10586,23,51
10587,17,32
10588,46,15
10589,91,28
10590,23,33
10591,2,6
10592,21,56
10593,16,50
10594,42,74
10595,3,70
10596,7,4
10597,20,36
10598,8,35
10599,2,9
10600,30,56
10601,20,57
10602,16,25
10603,44,56
10604,13,31
10605,34,64
10606,27,33
10607,6,25
10608,9,65
10609,4,2
10610,6,17
10611,89,22
10612,41,20
10613,20,36
10614,9,15
10615,3,34
10616,45,15
10617,6,30
10618,23,54
10619,21,29
10620,6,36
10621,20,24
10622,5,8
10623,11,1
10624,8,44
10625,30,60
10626,77,13
10627,88,19
10628,6,22
10629,19,52
10630,11,24
10631,32,28
10632,7,16
10633,12,64
10634,26,40
10635,1,6
10636,40,1
10637,7,43
10638,9,68
10639,20,63
10640,15,26
10641,12,27
10642,17,76
10643,42,35
10644,55,32
10645,36,61
10646,11,4
10647,9,15
10648,28,22
10649,38,28
10650,28,17
10651,21,52
10652,12,35
10653,3,7
10654,6,18
10655,30,21
10656,26,1
10657,17,31
10658,18,31
10659,19,22
10660,11,58
10661,26,68
10662,28,17
10663,43,25
10664,35,38
10665,21,34
10666,25,13
10667,22,36
10668,12,91
10669,16,40
10670,27,8
10671,38,11
10672,16,98
10673,13,78
10674,1,16
10675,3,7
10676,12,54
10677,33,3
10678,36,64
10679,13,70
10680,6,13
10681,3,13
10682,25,18
10683,3,35
10684,27,18
10685,6,15
10686,8,19
10687,63,47
10688,21,27
10689,71,29
10690,13,50
10691,63,10
10692,34,42
10693,44,55
10694,15,6
10695,8,17
10696,23,35
10697,43,2
10698,4,5
10699,4,32
10700,17,2
10701,5,33
10702,1,8
10703,76,51
10704,19,24
10705,28,26
10706,54,23
10707,29,41
10708,27,19
10709,77,8
10710,1,15
10711,4,28
10712,23,8
10713,2,42
10714,20,54
10715,38,17
10716,1,14
10717,7,45
10718,27,17
10719,16,74
10720,42,68
10721,2,36
10722,7,11
10723,8,29
10724,3,11
10725,50,60
10726,30,26
10727,2,52
10728,3,8
10729,79,26
10730,56,34
10731,16,23
10732,82,13
10733,4,15
10734,47,36
10735,28,9
10736,2,6
10737,37,23
10738,7,41
10739,54,53
10740,7,59
10741,5,16
10742,77,5
10743,8,15
10744,73,88
10745,9,20
10746,16,20
10747,19,20
10748,10,39
10749,31,41
10750,1,11
10751,55,18
10752,7,26
10753,7,26
10754,27,2
10755,8,3
10756,7,48
10757,5,4
10758,8,76
10759,18,17
10760,11,52
10761,14,6
10762,10,30
10763,32,74
10764,7,19
10765,13,63
10766,7,63
10767,66,13
10768,29,32
10769,11,51
10770,27,75
10771,4,5
10772,7,58
10773,27,5
10774,9,19
10775,22,13
10776,7,9
10777,22,44
10778,13,7
10779,7,35
10780,15,6
10781,7,6
10782,3,6
10783,6,24
10784,5,15
10785,34,26
10786,7,10
10787,13,18
10788,20,23
10789,6,17
10790,32,1
10791,2,4
10792,62,5
10793,63,41
10794,12,36
10795,3,28
10796,1,11
10797,6,16
10798,4,26
10799,10,56
10800,36,2
10801,11,13
10802,14,22
10803,10,25
10804,29,19
10805,42,16
10806,23,53
10807,18,47
10808,24,95
10809,37,70
10810,41,17
10811,26,19
10812,1,71
10813,46,5
10814,7,63
10815,15,36
10816,26,23
10817,6,17
10818,20,58
10819,18,43
10820,6,15
10821,19,24
10822,31,16
10823,8,64
10824,18,66
10825,7,60
10826,29,34
10827,30,88
10828,13,25
10829,6,53
10830,10,62
10831,48,33
10832,23,24
10833,22,51
10834,23,26
10835,23,40
10836,16,36
10837,6,15
10838,25,60
10839,21,19
10840,9,41
10841,5,10
10842,15,89
10843,2,28
10844,31,53
10845,50,1
10846,21,25
10847,18,52
10848,17,11
10849,3,49
10850,3,58
10851,9,4
10852,37,5
10853,27,14
10854,1,47
10855,11,12
10856,14,62
10857,9,75
10858,62,70
10859,5,7
10860,6,29
10861,3,2
10862,3,44
10863,24,49
10864,3,50
10865,3,8
10866,3,37
10867,30,51
10868,12,24
10869,16,53
10870,30,68
10871,6,5
10872,43,8
10873,29,22
10874,37,32
10875,40,47
10876,5,46
10877,50,46
10878,54,10
10879,100,32
10880,25,78
10881,37,26
10882,48,65
10883,1,41
10884,12,40
10885,15,8
10886,23,14
10887,5,8
10888,6,7
10889,3,17
10890,11,76
10891,14,22
10892,12,17
10893,53,65
10894,15,17
10895,16,28
10896,13,52
10897,4,36
10898,15,13
10899,7,10
10900,9,12
10901,30,48
10902,23,58
10903,2,9
10904,8,24
10905,82,93
10906,7,45
10907,5,13
10908,10,42
10909,10,2
10910,24,7
10911,3,43
10912,49,40
10913,9,35
10914,1,5
10915,5,13
10916,4,2
10917,26,31
10918,21,61
10919,32,41
10920,43,19
10921,48,17
10922,62,18
10923,13,2
10924,26,59
10925,9,14
10926,19,34
10927,1,11
10928,10,27
10929,53,22
10930,68,11
10931,9,42
10932,90,29
10933,25,26
10934,20,17
10935,8,23
10936,4,53
10937,58,15
10938,11,34
10939,16,6
10940,40,9
10941,16,76
10942,8,61
10943,11,31
10944,29,49
10945,11,23
10946,44,33
10947,6,22
10948,54,17
10949,28,37
10950,15,8
10951,3,24
10952,48,18
10953,6,41
10954,3,34
10955,5,26
10956,31,32
10957,9,99
10958,16,83
10959,9,23
10960,16,15
10961,15,61
10962,20,43
10963,2,8
10964,32,37
10965,19,17
10966,9,10
10967,20,63
10968,2,31
10969,13,26
10970,13,26
10971,12,18
10972,20,5
10973,11,60
10974,12,70
10975,3,61
10976,22,31
10977,63,45
10978,10,21
10979,7,1
10980,7,10
10981,14,13
10982,4,30
10983,4,44
10984,2,3
10985,17,41
10986,8,32
10987,45,29
10988,26,15
10989,60,2
10990,11,42
10991,48,75
10992,75,79
10993,21,6
10994,21,75
10995,25,99
10996,1,79
10997,7,67
10998,4,13
10999,34,38
11000,27,57
11001,8,7
11002,9,23
11003,12,32
11004,32,22
11005,6,8
11006,25,49
11007,24,16
11008,9,97
11009,16,26
11010,32,2
11011,23,61
11012,35,25
11013,11,3
11014,16,52
11015,21,28
11016,39,57
11017,3,42
11018,2,23
11019,12,37
11020,62,11
11021,59,25
11022,49,76
11023,3,82
11024,22,50
11025,13,25
11026,20,22
11027,11,24
11028,15,49
11029,21,23
11030,23,16
11031,1,14
11032,28,50
11033,13,45
11034,4,10
11035,9,34
11036,8,22
11037,3,33
11038,28,60
11039,45,39
11040,10,100
11041,4,32
11042,5,19
11043,3,35
11044,27,29
11045,3,12
11046,3,79
11047,38,8
11048,4,83
11049,51,54
11050,1,77
11051,18,54
11052,2,15
11053,16,28
11054,2,7
11055,8,15
11056,7,14
11057,13,38
11058,5,57
11059,30,35
11060,13,56
11061,63,24
11062,7,13
11063,25,69
11064,65,19
11065,11,81
11066,25,1
11067,26,56
11068,1,6
11069,89,99
11070,13,21
11071,76,18
11072,31,32
11073,4,10
11074,4,15
11075,69,24
11076,4,35
11077,26,33
11078,6,69
11079,72,8
11080,26,46
11081,13,60
11082,40,93
11083,22,100
11084,69,18
11085,8,37
11086,1,93
11087,18,24
11088,41,15
11089,2,92
11090,59,67
11091,30,5
11092,23,32
11093,30,57
11094,12,30
11095,27,7
11096,8,32
11097,20,32
11098,3,29
11099,6,5
11100,39,79
11101,5,36
11102,79,50
11103,2,50
11104,35,24
11105,2,24
11106,41,11
11107,16,95
11108,12,20
11109,55,6
11110,12,2
11111,8,76
11112,79,16
11113,11,26
11114,3,16
11115,7,44
11116,4,13
11117,20,13
11118,31,80
11119,32,26
11120,51,52
11121,3,7
11122,15,22
11123,35,69
11124,8,90
11125,1,8
11126,1,16
11127,63,56
11128,28,22
11129,73,7
11130,16,43
11131,41,21
11132,2,16
11133,6,23
11134,84,13
11135,19,10
11136,4,19
11137,7,49
11138,9,24
11139,26,13
11140,20,58
11141,42,44
11142,9,18
11143,34,17
11144,18,56
11145,3,68
11146,5,6
11147,32,12
11148,37,23
11149,22,30
11150,23,16
11151,17,21
11152,50,16
11153,2,9
11154,17,35
11155,63,57
11156,9,3
11157,12,15
11158,34,7
11159,3,25
11160,41,31
11161,3,11
11162,6,65
11163,7,40
11164,51,19
11165,9,11
11166,3,13
11167,25,61
11168,10,15
11169,1,73
11170,1,96
11171,52,12
11172,32,56
11173,5,11
11174,37,23
11175,5,53
11176,20,45
11177,29,24
11178,89,1
11179,2,39
11180,89,11
11181,3,23
11182,8,6
11183,51,36
11184,50,23
11185,20,37
11186,3,11
11187,2,42
11188,73,14
11189,9,16
11190,16,31
11191,20,67
11192,18,70
11193,15,35
11194,6,13
11195,2,11
11196,6,5
11197,25,11
11198,39,31
11199,5,37
11200,7,35
11201,20,40
11202,7,26
11203,8,99
11204,11,28
11205,23,28
11206,16,33
11207,63,2
11208,18,59
11209,2,16
11210,6,14
11211,9,18
11212,34,61
11213,24,18
11214,12,13
11215,69,50
11216,4,7
11217,19,22
11218,71,75
11219,18,49
11220,6,8
11221,37,1
11222,10,6
11223,77,24
11224,18,46
11225,28,1
11226,65,75
11227,3,26
11228,28,62
11229,10,2
11230,3,12
11231,1,63
11232,10,37
11233,10,14
11234,9,86
11235,7,26
11236,34,70
11237,7,15
11238,62,19
11239,20,45
11240,38,34
11241,9,23
11242,52,30
11243,38,34
11244,6,88
11245,15,35
11246,13,20
11247,27,26
11248,2,18
11249,3,83
11250,5,8
11251,6,9
11252,5,12
11253,31,38
11254,28,5
11255,7,48
11256,35,18
11257,5,52
11258,9,12
11259,7,12
11260,22,5
11261,37,13
11262,1,4
11263,32,6
11264,7,28
11265,5,54
11266,22,55
11267,76,19
11268,26,61
11269,48,56
11270,37,9
11271,14,76
11272,26,47
11273,8,15
11274,26,97
11275,21,15
11276,3,10
11277,1,69
11278,10,34
11279,59,87
11280,9,10
11281,63,27
11282,12,28
11283,11,24
11284,71,22
11285,3,2
11286,52,1
11287,15,17
11288,8,48
11289,9,1
11290,29,33
11291,15,43
11292,4,65
11293,10,15
11294,72,50
11295,24,25
11296,5,7
11297,33,35
11298,35,54
11299,15,80
11300,51,49
11301,3,7
11302,77,55
11303,58,4
11304,1,18
11305,11,33
11306,89,25
11307,4,16
11308,6,5
11309,15,22
11310,14,15
11311,20,23
11312,17,78
11313,3,31
11314,54,87
11315,21,60
11316,2,36
11317,16,51
11318,43,71
11319,44,7
11320,11,33
11321,18,10
11322,39,23
11323,10,17
11324,5,15
11325,3,29
11326,50,34
11327,11,6
11328,10,11
11329,4,31
11330,30,7
11331,7,18
11332,7,78
11333,32,17
11334,10,6
11335,7,37
11336,64,91
11337,21,44
11338,2,40
11339,6,34
11340,7,49
11341,6,21
11342,34,58
11343,40,2
11344,39,23
11345,65,5
11346,2,59
11347,8,41
11348,13,18
11349,1,16
11350,20,25
11351,27,18
11352,49,7
11353,1,14
11354,45,37
11355,2,44
11356,15,63
11357,3,25
11358,1,43
11359,1,24
11360,38,69
11361,40,48
11362,12,8
11363,19,52
11364,48,17
11365,14,75
11366,23,74
11367,8,99
11368,89,54
11369,13,73
11370,4,41
11371,13,14
11372,4,7
11373,4,19
11374,28,46
11375,10,24
11376,30,42
11377,15,25
11378,8,34
11379,7,49
11380,15,12
11381,50,72
11382,51,2
11383,9,46
11384,12,70
11385,10,16
11386,15,33
11387,7,40
11388,2,32
11389,24,56
11390,33,40
11391,30,31
11392,3,20
11393,6,8
11394,2,44
11395,17,34
11396,1,6
11397,12,54
11398,9,28
11399,15,31
11400,15,29
11401,28,51
11402,12,54
11403,1,26
11404,55,57
11405,39,18
11406,32,65
11407,37,13
11408,29,20
11409,21,48
11410,15,55
11411,54,6
11412,38,3
11413,1,31
11414,24,39
11415,27,19
11416,78,29
11417,34,5
11418,20,12
11419,3,62
11420,7,31
11421,12,42
11422,5,4
11423,9,19
11424,4,33
11425,9,28
11426,1,8
11427,19,14
11428,21,19
11429,7,25
11430,1,34
11431,9,34
11432,27,38
11433,13,65
11434,15,11
11435,9,88
11436,13,33
11437,9,18
11438,6,74
11439,1,17
11440,10,9
11441,20,13
11442,31,40
11443,10,28
11444,6,15
11445,5,7
11446,16,3
11447,77,99
11448,12,77
11449,2,11
11450,1,13
11451,21,22
11452,9,25
11453,2,20
11454,27,13
11455,12,15
11456,14,37
11457,8,29
11458,31,29
11459,23,24
11460,54,26
11461,11,19
11462,38,37
11463,20,33
11464,15,55
11465,13,2
11466,37,63
11467,3,26
11468,12,26
11469,16,5
11470,16,51
11471,10,11
11472,23,7
11473,38,94
11474,12,5
11475,6,16
11476,7,20
11477,29,32
11478,47,50
11479,34,6
11480,20,2
11481,4,75
11482,2,42
11483,48,33
11484,6,10
11485,4,35
11486,32,52
11487,13,22
11488,8,39
11489,43,5
11490,62,4
11491,17,13
11492,7,4
11493,28,94
11494,5,16
11495,16,40
11496,31,38
11497,4,79
11498,8,14
11499,48,71
11500,10,55
11501,19,11
11502,6,17
11503,27,25
11504,78,92
11505,85,68
11506,10,60
11507,10,31
11508,17,1
11509,16,30
11510,8,24
11511,21,54
11512,26,61
11513,38,5
11514,19,87
11515,1,26
11516,75,26
11517,34,53
11518,12,22
11519,7,42
11520,15,31
11521,37,98
11522,9,11
11523,8,23
11524,14,35
11525,4,30
11526,1,13
11527,7,36
11528,16,19
11529,18,5
11530,62,37
11531,36,34
11532,32,33
11533,2,42
11534,6,15
11535,23,2
11536,5,51
11537,8,4
11538,16,15
11539,22,7
11540,5,1
11541,3,52
11542,5,18
11543,26,17
11544,2,26
11545,11,9
11546,49,26
11547,5,7
11548,4,41
11549,15,70
11550,10,4
11551,1,46
11552,29,5
11553,10,13
11554,6,11
11555,6,93
11556,3,24
11557,43,54
11558,11,24
11559,2,4
11560,21,78
11561,3,76
11562,5,90
11563,5,25
11564,15,12
11565,80,52
11566,5,27
11567,13,73
11568,19,34
11569,7,47
11570,9,2
11571,11,25
11572,55,2
11573,5,19
11574,12,90
11575,48,34
11576,66,7
11577,24,14
11578,23,63
11579,32,30
11580,96,19
11581,38,48
11582,17,18
11583,4,8
11584,12,16
11585,27,68
11586,1,7
11587,13,31
11588,64,80
11589,19,44
11590,8,24
11591,17,23
11592,4,5
11593,5,20
11594,15,25
11595,1,7
11596,28,5
11597,8,19
11598,8,1
11599,5,26
11600,18,76
11601,72,18
11602,13,18
11603,28,99
11604,35,36
11605,39,53
11606,7,48
11607,7,29
11608,55,21
11609,20,52
11610,14,54
11611,79,3
11612,29,33
11613,45,20
11614,3,40
11615,10,28
11616,27,15
11617,22,8
11618,9,76
11619,3,29
11620,9,1
11621,52,17
11622,2,9
11623,4,11
11624,4,13
11625,15,24
11626,9,42
11627,44,17
11628,12,13
11629,10,19
11630,13,19
11631,11,53
11632,71,17
11633,10,12
11634,8,4
11635,31,37
11636,38,27
11637,57,41
11638,11,58
11639,18,70
11640,8,27
11641,48,26
11642,1,29
11643,8,17
11644,23,60
11645,21,35
11646,3,35
11647,30,63
11648,2,15
11649,2,17
11650,41,14
11651,7,92
11652,4,14
11653,3,80
11654,19,28
11655,2,7
11656,28,25
11657,21,19
11658,8,16
11659,18,25
11660,1,44
11661,10,22
11662,4,53
11663,7,29
11664,10,13
11665,47,18
11666,66,24
11667,13,32
11668,1,12
11669,12,82
11670,24,28
11671,1,13
11672,1,7
11673,32,31
11674,2,21
11675,28,39
11676,1,77
11677,21,11
11678,5,42
11679,16,32
11680,7,10
11681,12,35
11682,21,53
11683,13,32
11684,28,32
11685,1,33
11686,15,30
11687,23,94
11688,45,68
11689,34,90
11690,12,58
11691,4,12
11692,2,16
11693,17,6
11694,25,12
11695,5,60
11696,19,2
11697,21,11
11698,11,72
11699,35,66
11700,4,47
11701,50,13
11702,1,2
11703,72,8
11704,1,90
11705,23,29
11706,22,28
11707,16,33
11708,14,11
11709,35,66
11710,3,6
11711,20,27
11712,3,17
11713,28,2
11714,3,15
11715,5,48
11716,37,64
11717,19,41
11718,9,45
11719,1,24
11720,66,34
11721,15,74
11722,18,78
11723,10,29
11724,20,59
11725,11,22
11726,5,53
11727,18,55
11728,2,13
11729,8,91
11730,28,3
11731,9,55
11732,83,23
11733,28,26
11734,2,11
11735,16,60
11736,10,27
11737,9,38
11738,33,31
11739,4,48
11740,42,18
11741,22,5
11742,28,75
11743,4,5
11744,52,2
11745,1,9
11746,2,4
11747,7,37
11748,5,2
11749,29,43
11750,10,34
11751,14,16
11752,18,19
11753,12,28
11754,7,16
11755,10,42
11756,3,29
11757,8,4
11758,11,16
11759,18,67
11760,14,36
11761,9,46
11762,31,53
11763,1,13
11764,14,49
11765,5,25
11766,12,25
11767,1,9
11768,8,39
11769,16,17
11770,21,16
11771,30,42
11772,9,30
11773,70,12
11774,76,19
11775,93,13
11776,33,6
11777,3,37
11778,47,34
11779,10,8
11780,1,22
11781,51,8
11782,21,65
11783,7,44
11784,7,38
11785,55,62
11786,4,34
11787,2,89
11788,9,27
11789,49,72
11790,73,15
11791,33,6
11792,2,53
11793,7,26
11794,16,13
11795,14,11
11796,20,5
11797,24,71
11798,16,17
11799,8,96
11800,3,4
11801,20,51
11802,25,87
11803,3,18
11804,15,8
11805,52,17
11806,1,18
11807,22,9
11808,40,5
11809,39,55
11810,48,50
11811,12,1
11812,21,32
11813,17,32
11814,96,13
11815,31,39
11816,47,16
11817,2,51
11818,4,45
11819,2,28
11820,39,54
11821,16,22
11822,12,30
11823,2,62
11824,49,8
11825,21,5
11826,1,7
11827,84,13
11828,18,30
11829,27,34
11830,4,25
11831,71,25
11832,2,43
11833,9,47
11834,41,75
11835,45,67
11836,4,16
11837,16,17
11838,54,100
11839,14,8
11840,12,25
11841,47,31
11842,24,26
11843,80,11
11844,11,62
11845,46,51
11846,44,24
11847,42,13
11848,12,24
11849,15,7
11850,7,42
11851,89,17
11852,3,44
11853,18,6
11854,23,4
11855,14,31
11856,24,80
11857,59,62
11858,12,28
11859,2,21
11860,23,36
11861,5,4
11862,3,65
11863,16,57
11864,28,45
11865,54,14
11866,13,19
11867,30,35
11868,31,29
11869,1,7
11870,2,11
11871,7,8
11872,13,30
11873,11,22
11874,3,6
11875,28,54
11876,46,6
11877,60,66
11878,21,59
11879,44,5
11880,15,3
11881,4,13
11882,13,63
11883,60,51
11884,22,8
11885,5,45
11886,8,56
11887,6,24
11888,23,16
11889,23,11
11890,9,67
11891,32,96
11892,1,4
11893,3,15
11894,9,18
11895,4,73
11896,5,28
11897,19,3
11898,8,23
11899,21,2
11900,52,39
11901,57,21
11902,46,30
11903,59,25
11904,58,64
11905,10,15
11906,6,8
11907,2,12
11908,15,23
11909,2,23
11910,12,22
11911,6,67
11912,14,8
11913,31,8
11914,35,57
11915,10,41
11916,10,11
11917,5,36
11918,96,2
11919,9,44
11920,23,69
11921,28,25
11922,23,39
11923,27,33
11924,13,4
11925,14,7
11926,21,17
11927,26,51
11928,7,36
11929,15,26
11930,76,79
11931,8,11
11932,3,82
11933,33,66
11934,47,53
11935,11,39
11936,25,69
11937,23,22
11938,37,10
11939,44,25
11940,48,56
11941,6,57
11942,28,72
11943,12,58
11944,19,18
11945,21,22
11946,25,6
11947,15,33
11948,27,31
11949,5,16
11950,6,47
11951,11,22
11952,45,11
11953,1,6
11954,38,15
11955,52,25
11956,9,21
11957,16,5
11958,77,13
11959,27,53
11960,25,18
11961,27,31
11962,14,24
11963,31,45
11964,45,15
11965,30,44
11966,15,14
11967,17,65
11968,4,17
11969,6,51
11970,20,35
11971,3,52
11972,23,12
11973,47,42
11974,11,16
11975,21,56
11976,5,57
11977,20,35
11978,2,32
11979,4,12
11980,4,6
11981,7,39
11982,3,2
11983,7,32
11984,7,9
11985,21,10
11986,4,17
11987,64,57
11988,12,31
11989,15,34
11990,77,87
11991,13,51
11992,34,33
11993,1,17
11994,10,46
11995,2,39
11996,51,56
11997,21,32
11998,1,8
11999,20,9
12000,2,24
12001,43,46
12002,51,41
12003,31,40
12004,39,8
12005,34,36
12006,4,24
12007,1,29
12008,9,17
12009,13,6
12010,15,22
12011,42,6
12012,8,5
12013,4,42
12014,42,96
12015,2,25
12016,4,16
12017,55,59
12018,18,47
12019,1,3
12020,7,24
12021,4,52
12022,26,36
12023,14,34
12024,6,8
12025,28,12
12026,20,34
12027,1,40
12028,16,34
12029,17,89
12030,8,39
12031,24,29
12032,7,13
12033,96,50
12034,12,8
12035,10,1
12036,60,30
12037,6,87
12038,27,7
12039,10,57
12040,21,20
12041,17,53
12042,13,4
12043,45,3
12044,11,20
12045,7,44
12046,6,9
12047,3,38
12048,80,61
12049,12,73
12050,13,52
12051,1,25
12052,10,11
12053,28,2
12054,10,46
12055,2,43
12056,5,46
12057,10,15
12058,2,10
12059,30,39
12060,2,49
12061,8,52
12062,18,20
12063,13,5
12064,6,20
12065,3,7
12066,20,23
12067,19,74
12068,34,40
12069,20,30
12070,17,21
12071,23,17
12072,24,35
12073,58,13
12074,10,25
12075,4,73
12076,29,6
12077,11,3
12078,13,33
12079,37,29
12080,22,32
12081,2,80
12082,5,65
12083,21,48
12084,20,24
12085,12,18
12086,8,96
12087,13,15
12088,38,49
12089,11,28
12090,14,4
12091,4,2
12092,6,19
12093,30,18
12094,10,14
12095,30,99
12096,2,8
12097,21,71
12098,12,31
12099,2,11
12100,9,42
12101,18,9
12102,3,54
12103,4,68
12104,8,71
12105,6,18
12106,19,34
12107,16,7
12108,10,88
12109,13,35
12110,8,17
12111,24,34
12112,16,18
12113,6,80
12114,6,9
12115,25,41
12116,20,25
12117,1,36
12118,17,33
12119,21,35
12120,52,24
12121,13,60
12122,17,19
12123,6,23
12124,7,47
12125,15,76
12126,1,39
12127,71,47
12128,13,24
12129,5,7
12130,3,4
12131,2,23
12132,11,13
12133,6,10
12134,12,44
12135,23,52
12136,20,9
12137,75,12
12138,27,72
12139,43,4
12140,6,43
12141,27,15
12142,28,30
12143,21,32
12144,4,43
12145,46,15
12146,1,28
12147,38,4
12148,45,77
12149,11,21
12150,4,6
12151,25,49
12152,11,38
12153,43,39
12154,24,14
12155,15,41
12156,9,25
12157,8,4
12158,10,18
12159,44,71
12160,8,17
12161,22,26
12162,10,43
12163,18,40
12164,4,62
12165,5,36
12166,13,71
12167,16,27
12168,9,35
12169,15,17
12170,3,17
12171,10,50
12172,2,55
12173,21,31
12174,11,67
12175,63,75
12176,7,18
12177,36,1
12178,76,25
12179,23,45
12180,1,20
12181,11,59
12182,8,14
12183,29,24
12184,8,6
12185,20,26
12186,20,18
12187,17,2
12188,12,62
12189,28,66
12190,95,2
12191,14,21
12192,25,61
12193,18,28
12194,10,34
12195,1,32
12196,59,19
12197,9,52
12198,20,40
12199,63,8
12200,51,14
12201,18,3
12202,10,8
12203,8,66
12204,52,66
12205,11,27
12206,3,16
12207,25,39
12208,43,7
12209,2,19
12210,4,63
12211,22,45
12212,6,8
12213,7,60
12214,37,5
12215,8,78
12216,10,34
12217,2,69
12218,9,33
12219,6,8
12220,12,38
12221,2,66
12222,22,24
12223,7,17
12224,4,1
12225,11,49
12226,1,22
12227,9,12
12228,10,53
12229,2,6
12230,90,78
12231,8,10
12232,6,10
12233,39,17
12234,7,27
12235,17,43
12236,9,74
12237,46,68
12238,5,39
12239,60,37
12240,84,55
12241,2,21
12242,97,64
12243,15,2
12244,10,30
12245,9,11
